age;marital;job;housing;loan;campaign;contact
35;married;self-employed;1;0;1;unknown
33;single;services;0;0;10;unknown
26;married;blue-collar;1;0;1;unknown
37;married;entrepreneur;1;0;2;unknown
32;married;technician;1;0;11;unknown
33;married;management;1;0;1;unknown
34;married;blue-collar;1;0;1;unknown
36;married;management;1;0;1;unknown
36;single;technician;0;0;1;unknown
41;married;technician;1;0;2;unknown
33;single;admin.;1;0;1;unknown
35;single;management;1;0;1;unknown
30;married;technician;1;0;1;unknown
34;single;blue-collar;1;0;1;unknown
34;single;self-employed;1;0;2;unknown
36;married;management;1;1;2;unknown
30;married;services;1;0;1;unknown
36;single;admin.;1;0;1;unknown
31;married;blue-collar;1;0;1;unknown
34;married;services;1;0;3;unknown
30;married;entrepreneur;1;0;7;unknown
33;married;blue-collar;1;0;2;unknown
31;married;blue-collar;1;0;1;unknown
37;married;unemployed;1;0;1;unknown
38;single;services;1;0;1;unknown
33;married;blue-collar;1;0;2;unknown
32;married;blue-collar;1;0;2;unknown
34;single;management;1;0;1;unknown
31;married;management;1;1;1;unknown
51;divorced;blue-collar;0;0;2;unknown
30;married;blue-collar;1;0;2;unknown
35;married;entrepreneur;1;0;1;unknown
32;married;technician;1;0;1;unknown
31;married;blue-collar;1;0;1;unknown
34;married;technician;1;0;1;unknown
33;single;blue-collar;1;0;1;unknown
31;married;blue-collar;1;0;1;unknown
33;single;technician;0;0;1;unknown
36;divorced;blue-collar;1;0;2;unknown
33;single;technician;1;0;1;unknown
59;married;retired;1;1;3;unknown
35;married;blue-collar;1;1;1;unknown
33;married;management;0;0;1;unknown
32;single;technician;1;0;1;unknown
23;single;blue-collar;1;0;1;unknown
33;married;blue-collar;1;1;2;unknown
30;single;blue-collar;1;0;1;unknown
31;single;admin.;1;0;1;unknown
25;single;services;1;0;1;unknown
37;single;technician;1;0;1;unknown
34;married;admin.;0;0;1;unknown
29;divorced;blue-collar;0;0;1;unknown
35;single;technician;1;0;1;unknown
31;divorced;technician;1;0;1;unknown
33;married;blue-collar;1;0;2;unknown
31;married;technician;1;0;1;unknown
28;single;services;1;1;1;unknown
33;married;technician;1;0;1;unknown
35;married;technician;1;0;5;unknown
34;single;management;1;0;1;unknown
30;single;blue-collar;1;0;1;unknown
32;single;technician;1;0;8;unknown
37;married;services;1;0;3;unknown
35;married;entrepreneur;1;0;1;unknown
57;married;retired;0;0;6;unknown
37;single;technician;1;0;1;unknown
27;married;blue-collar;1;0;1;unknown
39;married;blue-collar;1;0;1;unknown
33;married;management;1;0;1;unknown
34;single;services;1;0;2;unknown
40;single;blue-collar;1;0;1;unknown
31;married;blue-collar;1;0;2;unknown
32;single;blue-collar;1;0;2;unknown
31;married;management;0;1;1;unknown
35;single;management;1;0;1;unknown
38;single;blue-collar;1;0;1;unknown
48;divorced;technician;1;0;12;unknown
37;married;services;1;0;2;unknown
45;married;admin.;1;0;7;unknown
27;single;blue-collar;1;0;1;unknown
33;married;admin.;1;0;1;unknown
31;single;blue-collar;1;0;1;unknown
33;married;blue-collar;1;0;1;unknown
36;married;unemployed;1;1;1;unknown
37;married;technician;1;1;1;unknown
37;single;blue-collar;1;0;2;unknown
32;single;technician;1;0;2;unknown
30;married;services;1;0;2;unknown
37;married;technician;1;0;3;unknown
34;single;technician;1;0;1;unknown
54;divorced;management;1;0;4;unknown
36;married;admin.;1;0;1;unknown
39;married;retired;1;0;2;unknown
36;married;management;1;0;1;unknown
37;married;blue-collar;1;0;4;unknown
49;divorced;blue-collar;1;0;3;unknown
31;married;admin.;1;0;2;unknown
36;married;blue-collar;1;0;2;unknown
31;married;services;1;1;1;unknown
29;married;admin.;1;0;1;unknown
34;single;management;1;0;1;unknown
32;married;technician;1;0;1;unknown
31;single;technician;0;1;1;unknown
37;single;blue-collar;1;0;1;unknown
34;married;blue-collar;1;0;1;unknown
35;married;management;0;0;2;unknown
32;single;blue-collar;1;0;2;unknown
35;single;entrepreneur;1;0;2;unknown
31;married;technician;1;0;2;unknown
41;single;management;1;0;3;unknown
31;married;services;1;0;3;unknown
32;married;blue-collar;1;0;2;unknown
33;married;technician;0;0;2;unknown
52;married;blue-collar;1;0;13;unknown
32;single;blue-collar;0;0;3;unknown
32;married;technician;1;0;3;unknown
32;married;entrepreneur;1;0;2;unknown
34;married;admin.;1;0;2;unknown
35;single;technician;1;0;3;unknown
36;single;management;1;0;2;unknown
37;married;self-employed;1;0;2;unknown
32;married;technician;1;0;2;unknown
34;married;management;1;0;2;unknown
27;married;services;1;1;1;unknown
33;married;management;1;0;2;unknown
36;married;management;1;1;2;unknown
37;married;blue-collar;1;0;1;unknown
32;single;blue-collar;1;0;2;unknown
32;single;blue-collar;1;0;1;unknown
29;single;blue-collar;0;0;1;unknown
34;married;blue-collar;1;1;1;unknown
33;divorced;self-employed;1;0;1;unknown
31;married;technician;1;0;1;unknown
32;single;blue-collar;1;0;2;unknown
31;single;admin.;1;0;1;unknown
33;single;technician;1;0;1;unknown
38;married;management;1;0;1;unknown
35;married;blue-collar;1;0;1;unknown
37;married;management;1;1;1;unknown
42;divorced;technician;1;0;5;unknown
34;married;self-employed;1;0;1;unknown
32;married;management;1;1;2;unknown
28;married;admin.;1;1;1;unknown
29;married;management;1;1;1;unknown
21;single;student;1;0;2;unknown
31;single;management;1;0;1;unknown
34;married;blue-collar;1;0;2;unknown
35;single;management;1;0;12;unknown
32;single;technician;1;0;2;unknown
32;single;management;1;0;1;unknown
38;married;services;1;0;1;unknown
29;single;management;1;0;1;unknown
31;single;management;1;0;2;unknown
36;single;management;0;0;5;unknown
30;divorced;technician;1;0;4;unknown
33;married;self-employed;1;0;2;unknown
32;married;blue-collar;1;1;2;unknown
27;single;blue-collar;1;1;1;unknown
38;married;self-employed;1;0;3;unknown
38;married;management;1;0;1;unknown
28;married;unemployed;1;0;1;unknown
40;divorced;services;0;0;4;unknown
34;single;services;1;0;4;unknown
28;single;technician;1;0;1;unknown
35;married;technician;1;1;1;unknown
38;single;self-employed;1;0;2;unknown
34;single;technician;1;0;2;unknown
43;married;housemaid;1;0;2;unknown
30;married;management;1;1;1;unknown
31;single;services;1;0;2;unknown
29;single;admin.;1;1;1;unknown
31;married;management;1;0;2;unknown
25;single;blue-collar;1;0;1;unknown
27;married;technician;1;1;1;unknown
34;single;technician;1;0;2;unknown
39;single;blue-collar;0;0;1;unknown
38;married;management;1;0;2;unknown
27;single;management;1;0;1;unknown
28;married;management;0;0;1;unknown
33;single;technician;1;0;1;unknown
48;divorced;blue-collar;1;0;12;unknown
32;married;blue-collar;1;0;2;unknown
32;married;blue-collar;1;0;1;unknown
34;married;retired;0;0;1;unknown
34;married;services;1;1;3;unknown
35;married;technician;1;1;3;unknown
32;married;blue-collar;1;1;1;unknown
31;married;services;1;0;1;unknown
32;married;blue-collar;1;1;2;unknown
28;single;blue-collar;1;0;1;unknown
33;single;management;1;1;1;unknown
30;married;services;1;0;1;unknown
39;married;technician;1;0;1;unknown
57;married;blue-collar;1;0;3;unknown
39;married;services;1;1;3;unknown
24;single;services;1;0;1;unknown
34;single;management;1;0;2;unknown
32;divorced;services;1;0;1;unknown
32;married;management;1;0;1;unknown
33;married;blue-collar;1;0;2;unknown
58;married;entrepreneur;1;0;5;unknown
32;single;services;1;0;3;unknown
28;married;unemployed;1;0;2;unknown
32;single;blue-collar;1;0;2;unknown
30;single;technician;1;0;2;unknown
28;married;blue-collar;1;0;2;unknown
32;single;technician;1;0;2;unknown
37;married;blue-collar;1;0;1;unknown
29;single;blue-collar;1;0;2;unknown
34;single;management;1;0;2;unknown
28;single;services;1;0;2;unknown
36;divorced;admin.;1;0;3;unknown
37;single;blue-collar;1;0;2;unknown
35;married;management;1;0;2;unknown
33;single;technician;1;0;2;unknown
34;single;entrepreneur;1;1;2;unknown
35;married;blue-collar;1;0;3;unknown
24;single;blue-collar;1;0;2;unknown
35;married;blue-collar;1;0;2;unknown
40;married;blue-collar;1;1;3;unknown
32;single;management;1;0;2;unknown
38;single;blue-collar;1;0;2;unknown
35;married;technician;1;0;55;unknown
39;married;admin.;1;0;4;unknown
34;married;blue-collar;1;0;3;unknown
33;married;management;1;0;2;unknown
36;single;self-employed;1;0;2;unknown
52;married;admin.;1;0;4;unknown
58;married;retired;1;0;5;unknown
39;married;blue-collar;1;0;2;unknown
26;single;services;1;0;3;unknown
34;married;blue-collar;1;1;2;unknown
38;married;entrepreneur;1;0;2;unknown
35;married;blue-collar;1;0;2;unknown
30;single;services;1;0;2;unknown
33;single;management;1;0;2;unknown
38;married;self-employed;1;0;2;unknown
31;divorced;admin.;1;0;2;unknown
34;married;management;1;0;3;unknown
33;married;management;1;0;2;unknown
46;single;management;1;1;5;unknown
27;single;blue-collar;1;0;2;unknown
35;married;services;1;0;4;unknown
32;divorced;admin.;1;0;2;unknown
33;single;blue-collar;1;0;1;unknown
37;married;blue-collar;1;0;1;unknown
37;married;blue-collar;1;0;1;unknown
31;married;blue-collar;1;0;2;unknown
40;single;unemployed;1;0;11;unknown
34;single;blue-collar;1;1;2;unknown
32;married;blue-collar;1;0;1;unknown
36;single;blue-collar;1;0;14;unknown
33;married;blue-collar;1;0;3;unknown
27;single;admin.;1;1;2;unknown
31;married;blue-collar;1;0;1;unknown
32;single;technician;1;1;1;unknown
53;married;blue-collar;1;0;16;unknown
39;married;management;1;0;2;unknown
33;married;services;1;0;5;unknown
48;married;blue-collar;1;0;3;unknown
38;married;blue-collar;1;0;2;unknown
33;married;blue-collar;1;0;3;unknown
38;single;blue-collar;1;0;2;unknown
30;married;blue-collar;1;0;2;unknown
39;married;blue-collar;1;0;2;unknown
33;married;technician;1;0;2;unknown
46;single;blue-collar;0;0;10;unknown
32;married;blue-collar;1;0;2;unknown
33;married;self-employed;1;0;2;unknown
28;single;services;1;1;2;unknown
38;married;admin.;1;0;2;unknown
33;single;technician;0;1;3;unknown
37;single;technician;1;0;2;unknown
32;single;management;1;0;3;unknown
31;married;management;1;0;2;unknown
32;married;technician;1;0;2;unknown
34;married;blue-collar;1;0;2;unknown
32;married;services;1;1;2;unknown
34;divorced;technician;1;0;2;unknown
37;married;management;0;0;4;unknown
31;married;technician;1;0;3;unknown
30;married;blue-collar;1;0;3;unknown
31;single;management;1;0;2;unknown
32;married;blue-collar;1;0;2;unknown
33;single;admin.;1;0;2;unknown
31;married;technician;1;1;1;unknown
31;married;blue-collar;1;1;3;unknown
28;single;services;1;0;13;unknown
36;married;entrepreneur;1;0;2;unknown
38;single;blue-collar;1;0;15;unknown
31;single;admin.;1;0;1;unknown
31;single;services;1;0;2;unknown
36;married;blue-collar;1;1;3;unknown
37;single;technician;1;0;1;unknown
36;divorced;admin.;1;1;3;unknown
31;single;blue-collar;1;0;9;unknown
34;married;services;1;0;1;unknown
34;married;management;1;0;1;unknown
32;married;admin.;1;0;2;unknown
31;single;admin.;0;0;2;unknown
33;married;admin.;1;0;2;unknown
34;single;blue-collar;1;0;3;unknown
35;single;blue-collar;1;0;2;unknown
30;married;technician;1;0;2;unknown
36;married;blue-collar;1;0;2;unknown
26;single;management;1;0;8;unknown
44;married;retired;1;0;3;unknown
23;single;blue-collar;1;0;4;unknown
36;divorced;blue-collar;1;0;2;unknown
39;married;blue-collar;1;0;3;unknown
49;married;blue-collar;1;1;3;unknown
38;married;blue-collar;1;0;2;unknown
51;married;management;1;0;10;unknown
25;single;services;1;0;2;unknown
39;married;technician;1;0;2;unknown
31;married;blue-collar;1;1;3;unknown
37;married;management;1;1;5;unknown
27;married;technician;1;1;4;unknown
32;married;blue-collar;1;0;3;unknown
34;married;blue-collar;1;0;4;unknown
46;married;blue-collar;1;0;5;unknown
37;married;blue-collar;1;0;2;unknown
36;married;blue-collar;1;0;5;unknown
32;married;blue-collar;1;0;3;unknown
31;single;blue-collar;0;0;3;unknown
53;married;blue-collar;1;0;3;unknown
33;divorced;technician;1;0;3;unknown
30;single;blue-collar;1;0;3;unknown
31;single;housemaid;0;0;3;unknown
38;single;blue-collar;1;0;12;unknown
30;single;blue-collar;1;1;7;unknown
49;married;blue-collar;0;0;6;unknown
44;married;blue-collar;1;0;5;unknown
32;married;management;0;0;3;unknown
56;married;admin.;0;0;6;unknown
34;married;entrepreneur;1;0;4;unknown
27;single;blue-collar;1;0;3;unknown
47;married;services;1;0;5;unknown
35;married;services;1;0;5;unknown
40;single;management;1;0;8;unknown
30;married;blue-collar;1;0;3;unknown
48;married;management;0;0;6;unknown
39;single;unemployed;1;0;3;unknown
33;married;blue-collar;1;0;3;unknown
38;married;blue-collar;1;0;2;unknown
33;married;blue-collar;1;0;2;unknown
37;married;management;1;0;4;unknown
57;divorced;management;1;0;10;unknown
36;married;blue-collar;0;0;6;unknown
37;married;management;1;0;4;unknown
32;single;management;1;0;2;unknown
26;single;entrepreneur;1;0;10;unknown
33;married;blue-collar;1;0;2;unknown
46;married;blue-collar;1;0;8;unknown
27;single;services;1;0;10;unknown
52;married;blue-collar;0;0;4;unknown
36;married;technician;1;0;4;unknown
33;married;management;1;0;5;unknown
35;single;management;1;0;3;unknown
35;married;admin.;1;0;3;unknown
28;single;self-employed;1;0;14;unknown
35;single;blue-collar;1;0;2;unknown
30;single;services;1;1;3;unknown
52;married;management;0;0;5;unknown
36;single;blue-collar;1;0;2;unknown
39;married;services;1;0;2;unknown
39;married;blue-collar;1;0;3;unknown
33;married;management;1;0;5;unknown
32;single;services;1;0;2;unknown
29;married;admin.;1;0;2;unknown
37;single;technician;1;0;3;unknown
43;married;technician;1;0;9;unknown
33;single;technician;1;0;2;unknown
33;single;technician;1;1;1;unknown
32;married;blue-collar;0;1;1;unknown
54;divorced;blue-collar;1;0;3;unknown
33;single;blue-collar;1;0;1;unknown
33;single;admin.;1;0;1;unknown
38;single;self-employed;1;0;1;unknown
34;single;management;1;0;1;unknown
33;married;technician;1;0;1;unknown
32;married;technician;1;0;1;unknown
31;single;self-employed;0;0;1;unknown
33;married;entrepreneur;1;0;1;unknown
34;married;technician;1;0;1;unknown
35;married;blue-collar;1;0;8;unknown
31;single;technician;1;0;1;unknown
33;married;blue-collar;1;1;1;unknown
31;married;blue-collar;1;0;1;unknown
32;married;management;1;1;1;unknown
36;married;management;1;0;1;unknown
30;single;blue-collar;1;1;1;unknown
43;single;technician;1;0;10;unknown
55;married;blue-collar;1;1;4;unknown
31;single;technician;1;0;1;unknown
32;married;blue-collar;1;0;1;unknown
33;married;blue-collar;1;0;3;unknown
31;married;blue-collar;1;0;1;unknown
35;single;technician;1;0;1;unknown
30;married;blue-collar;1;0;1;unknown
35;divorced;self-employed;1;0;2;unknown
29;married;self-employed;1;0;2;unknown
36;married;blue-collar;1;0;2;unknown
37;married;blue-collar;1;1;1;unknown
32;married;technician;1;0;1;unknown
33;married;entrepreneur;1;0;1;unknown
34;single;services;1;0;1;unknown
37;married;technician;1;0;6;unknown
33;married;blue-collar;1;0;1;unknown
34;married;blue-collar;1;0;1;unknown
37;single;technician;1;0;1;unknown
31;married;blue-collar;1;0;4;unknown
34;married;technician;1;0;1;unknown
35;single;blue-collar;1;0;1;unknown
31;married;blue-collar;1;0;1;unknown
33;married;blue-collar;1;0;1;unknown
40;married;self-employed;1;1;1;unknown
31;single;blue-collar;1;0;1;unknown
30;married;technician;1;0;2;unknown
30;single;management;1;0;1;unknown
37;married;blue-collar;1;0;1;unknown
38;married;services;1;0;2;unknown
33;married;blue-collar;1;0;2;unknown
34;married;technician;0;0;1;unknown
35;divorced;services;1;0;1;unknown
30;single;blue-collar;1;0;1;unknown
40;married;blue-collar;1;0;1;unknown
31;single;services;1;0;1;unknown
32;single;management;0;0;1;unknown
31;married;services;1;0;1;unknown
30;single;services;1;0;1;unknown
34;single;services;1;0;1;unknown
30;married;blue-collar;1;1;1;unknown
32;single;services;1;1;1;unknown
31;married;technician;1;0;1;unknown
34;divorced;blue-collar;1;0;1;unknown
30;married;blue-collar;1;0;1;unknown
32;single;management;1;0;1;unknown
37;married;admin.;1;0;1;unknown
33;married;self-employed;1;1;1;unknown
31;single;admin.;1;0;1;unknown
37;divorced;admin.;1;0;1;unknown
32;single;management;1;0;1;unknown
34;married;blue-collar;1;0;1;unknown
34;single;admin.;1;0;1;unknown
35;single;management;1;0;1;unknown
33;divorced;technician;1;0;1;unknown
31;married;management;1;0;1;unknown
32;married;services;1;0;1;unknown
32;single;student;1;0;1;unknown
32;married;blue-collar;1;0;1;unknown
31;single;self-employed;1;0;1;unknown
30;married;blue-collar;1;0;1;unknown
30;single;management;1;0;1;unknown
41;married;self-employed;1;1;2;unknown
33;married;management;1;0;1;unknown
34;divorced;admin.;1;0;1;unknown
39;married;management;1;0;1;unknown
33;married;management;1;0;1;unknown
33;single;technician;1;0;1;unknown
22;single;blue-collar;1;0;2;unknown
35;married;technician;0;0;1;unknown
34;single;admin.;1;0;1;unknown
31;married;management;1;0;1;unknown
39;single;technician;1;0;1;unknown
30;single;management;1;0;1;unknown
36;single;technician;1;0;1;unknown
31;single;entrepreneur;1;0;1;unknown
42;married;services;1;0;3;unknown
39;married;technician;1;0;1;unknown
25;single;student;1;0;2;unknown
34;married;blue-collar;1;0;2;unknown
31;single;admin.;1;1;1;unknown
35;married;technician;1;0;2;unknown
44;single;blue-collar;1;0;4;unknown
28;married;blue-collar;1;1;2;unknown
28;single;technician;1;0;5;unknown
31;married;entrepreneur;1;0;2;unknown
32;married;blue-collar;1;0;1;unknown
36;married;admin.;1;1;2;unknown
32;single;technician;1;0;1;unknown
37;single;management;1;0;3;unknown
36;single;blue-collar;1;0;3;unknown
41;married;retired;0;0;2;unknown
32;married;blue-collar;1;0;3;unknown
34;married;admin.;1;0;1;unknown
31;single;management;1;0;1;unknown
32;married;blue-collar;1;0;2;unknown
39;married;management;1;0;1;unknown
36;married;blue-collar;1;1;1;unknown
34;single;housemaid;1;0;1;unknown
34;married;blue-collar;1;0;1;unknown
35;married;management;1;0;1;unknown
32;married;technician;1;0;2;unknown
36;married;blue-collar;1;0;2;unknown
40;divorced;services;1;1;1;unknown
36;married;blue-collar;1;0;1;unknown
33;married;self-employed;1;0;2;unknown
31;divorced;management;1;0;1;unknown
